car_brand,car_model,mileage_km,engine_size_cc,transmission,fuel_type,steering_type,drive_train,no_of_seats,no_of_doors,body_type,Power Steering,Air Conditioner,Navigation,Air Bag,Anti-Lock Brake System,Fog Lights,Power Windows,Alloy Wheels,year,price(Ksh)
TOYOTA,"LAND CRUISER GXR (J200), 5DR SUV, 4L 6CYL PETROL, AUTOMATIC, ALL WHEEL DRIVE",45000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2020,4883891.0
Renault,MEGANE,59000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,3240157.0
MASERATI,GHIBLI,5000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6989405.0
HYUNDAI,GRANDEUR,33000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4567374.0
BMW,X5,25000.0,2998.0,Automatic Transmission,Hybrid,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,11341491.0
VOLKSWAGEN,TIGUAN TSI BLUEMOTION TECHNOLOGY,80000.0,1380.0,Automatic Transmission,Petrol,RHD,2WD,7 Seats,5 Doors,suv,1,1,0,1,1,1,1,1,2015,1138781.0
TOYOTA,PRIUS PHV,43000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,3070564.0
AUDI,RS Q3,15000.0,2500.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2020,9250637.0
TOYOTA,LAND CRUISER 2022 | LC 300 3.3L VXR -Z TWIN TURBO DIESEL,1000.0,900.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2022,12155848.999999987
PORSCHE,PANAMERA,87000.0,4000.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,5 Doors,sedan,1,1,0,1,0,0,1,1,2017,9125013.0
KIA,MOHAVE,46000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,5831623.0
KIA,K8,73000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4815481.0
FIAT,500,6000.0,1200.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,3 Doors,hatchback,0,1,0,1,0,0,0,0,2022,2237834.0
HYUNDAI,GRANDEUR,42000.0,2359.0,Automatic Transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5252025.0
HYUNDAI,PALISADE,40000.0,2199.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5969338.0
MITSUBISHI,PAJERO SPORT 2.4 GT PREMIUM ELITE EDITION 2WD,88000.0,2400.0,Automatic Transmission,Diesel,RHD,Other,8 Seats,4 Doors,suv,1,1,0,1,0,1,1,1,2021,5858789.0
Abarth,595,63000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2344143.0
GENESIS,GV80,47000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,7506505.0
BMW,X7,49000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,11870368.0
Bentley,FLYING SPUR S,45000.0,4000.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,10809945.0
TOYOTA,LAND CRUISER,1000.0,3500.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,0,0,1,0,0,1,1,2023,12155848.999999987
KIA,MOHAVE,43000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,4883891.0
MAZDA,DEMIO XD,120000.0,1490.0,Automatic Transmission,Diesel,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,0,1,1,2015,582110.0
TOYOTA,86,67000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,0,0,1,0,0,1,0,2018,2490238.0
MERCEDES,S CLASS,78000.0,2925.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,9085912.0
FORD,MUSTANG,43000.0,4300.0,Automatic Transmission,Petrol,LHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2019,5329717.0
FORD,EVEREST 2.0 TURBO TITANIUM PLUS,27000.0,2000.0,Automatic Transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2022,6832375.0
GENESIS,G90,24000.0,3342.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,8825714.0
MINI,MINI,11000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2020,4044307.0
AUDI,S5,58000.0,3000.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2018,3821454.0
Lamborghini,HURACAN LP610-4,15000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2016,12155848.999999987
TOYOTA,LAND CRUISER PRADO,57000.0,2700.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2016,5447684.0
HONDA,CIVIC,39000.0,2000.0,Manual Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,4983190.0
AUDI,Q8,7000.0,2995.0,Automatic Transmission,Hybrid,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,12155848.999999987
LAND,ROVER RANGE ROVER EVOQUE SE PLUS,112000.0,1990.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2017,2575606.0
AUDI,A6,28000.0,1984.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5245901.0
MAZDA,MAZDA3 FASTBACK,17000.0,1500.0,Manual Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2021,2447155.0
NISSAN,NOTE,16000.0,1200.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2021,2467883.0
Renault,MEGANE,37000.0,1790.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,3906278.0
GENESIS,G80,6000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,7544506.0
NISSAN,PATROL LE TITANIUM,119000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,0,2017,7152716.0
TOYOTA,PRIUS PHV,19000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2021,4015728.0
JEEP,WRANGLER,47000.0,1995.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,6069680.0
NISSAN,FAIRLADY Z,60000.0,3700.0,Manual Transmission,Petrol,RHD,Other,2 Seats,3 Doors,coupe,1,1,0,0,0,0,1,1,2015,5604914.0
PEUGEOT,e-208,1000.0,900.0,Automatic Transmission,Electric/Other,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,4183907.0
LAND,ROVER DISCOVERY,1000.0,1997.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,10996025.0
HYUNDAI,CASPER,10000.0,998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2470081.0
TOYOTA,CROWN HYBRID G FOUR,53000.0,2500.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4564548.0
TOYOTA,PRIUS,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,6278059.0
NISSAN,NOTE,13000.0,1200.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2021,2597904.0
TOYOTA,PRIUS,63000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,3041985.0
Abarth,595C,1000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2022,4899178.0
MAZDA,MAZDA3 FASTBACK,14000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2642343.0
SUBARU,BRZ,7000.0,2400.0,Manual Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2022,4883891.0
LAND,ROVER DEFENDER,1000.0,3000.0,Automatic Transmission,Hybrid,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,12155848.999999987
BMW,X6,19000.0,2998.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,11664816.0
TOYOTA,LAND CRUISER PRADO,15000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,0,2022,4883891.0
SUZUKI,SWIFT,6000.0,1400.0,Manual Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2023,2505884.0
LAND,ROVER RANGE ROVER SPORT,81000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2017,6581127.0
MERCEDES,S CLASS,24000.0,3982.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,12155848.999999987
KIA,CARNIVAL CARNIVAL (KA4),43000.0,2151.0,Automatic Transmission,Diesel,LHD,Other,5 Seats,5 Doors,sedan,0,0,0,1,0,0,0,1,2021,4883891.0
LAND,ROVER RANGE ROVER EVOQUE,9000.0,1997.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,6814630.0
BMW,1 SERIES,23000.0,1995.0,Automatic Transmission,Diesel,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2020,3525166.0
PEUGEOT,208,4000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,4883891.0
BMW,7 SERIES,35000.0,2998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,10345293.0
PEUGEOT,308,3000.0,1500.0,Automatic Transmission,Diesel,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,4883891.0
LAND,ROVER DISCOVERY,28000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,6771761.0
AUDI,A6,52000.0,1968.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5528712.0
HYUNDAI,PALISADE,1000.0,2199.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,9055763.0
MERCEDES,GLE CLASS 3.0 GLE 350 D 4MATIC DESIGNO LINE 5D 255 BHP,86000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2015,5953007.0
MERCEDES,GLE CLASS,127000.0,2987.0,Automatic Transmission,Diesel,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2018,5706196.0
TOYOTA,PRIUS PHV,43000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,4 Seats,4 Doors,hatchback,0,1,0,1,0,0,0,0,2017,4883891.0
GENESIS,G80,83000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6480785.0
BMW,5 SERIES,90000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4791299.0
GENESIS,G80,48000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5982685.0
TOYOTA,PRIUS X,1000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,4953040.0
GENESIS,G90,88000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,5469197.0
GENESIS,G80,96000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5245901.0
TOYOTA,HARRIER PREMIUM,90000.0,1980.0,Automatic Transmission,Petrol,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2015,1909484.0
TOYOTA,PRIUS Z,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,5357549.0
SUZUKI,SWIFT SPORT,22000.0,1370.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2429725.0
BMW,X1,24000.0,1998.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,5333680.0
HYUNDAI,PALISADE,15000.0,2199.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,4883891.0
LEXUS,RC,17000.0,2500.0,Automatic Transmission,Petrol,RHD,Other,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017,3688552.0
PEUGEOT,5008 GT,1000.0,1600.0,Automatic Transmission,Petrol,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,4883891.0
MERCEDES,E CLASS,55000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5825655.0
KIA,MOHAVE MOHAVE THE MASTER,15000.0,2959.0,Automatic Transmission,Diesel,LHD,Other,4 Seats,5 Doors,sedan,0,0,0,0,0,0,0,0,2022,4883891.0
AUDI,A6,53000.0,1984.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5432609.0
TOYOTA,AQUA,4000.0,1500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,2957974.0
GENESIS,G90,58000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,7027563.0
TOYOTA,LAND CRUISER 70,4000.0,4000.0,Manual Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2015,4883891.0
PORSCHE,MACAN,37000.0,3000.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2016,6164997.0
Abarth,595,26000.0,1400.0,Manual Transmission,Petrol,LHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2015,2455164.0
SUBARU,BRZ,1000.0,2400.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,0,0,0,1,0,2022,3791398.0
CHEVROLET,CAMARO,24000.0,4300.0,Automatic Transmission,Petrol,LHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2019,7135093.0
FORD,EVEREST 2.0 BI-TURBO 4WD TITANIUM PLUS,149000.0,2000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2020,4883891.0
LEXUS,RX,21000.0,3500.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,7226520.0
GENESIS,G70,41000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,6158402.0
MERCEDES,E CLASS,37000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,6425353.0
TOYOTA,COROLLA SPORT,27000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2746925.0
AUDI,A7,1000.0,2967.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,9726438.0
MAZDA,MAZDA3 FASTBACK,19000.0,1500.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2019,2621615.0
MERCEDES,S CLASS,118000.0,2996.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,7333301.0
MERCEDES,E CLASS,38000.0,1991.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4925402.0
SUZUKI,WAGON R,1000.0,900.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2023,3043555.0
TOYOTA,86,70000.0,2000.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,1,2016,4883891.0
BMW,5 SERIES,83000.0,1995.0,Automatic Transmission,Diesel,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4442849.0
BMW,X7,10000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2022,10480182.0
KIA,MOHAVE,60000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5814977.0
GENESIS,GV80,96000.0,2996.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,6689792.0
MERCEDES,GLE CLASS,86000.0,2987.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2018,6058845.0
GENESIS,G80,44000.0,3342.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4519951.0
TOYOTA,CROWN,3000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4275926.0
BMW,5 SERIES,29000.0,1998.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6091664.0
HYUNDAI,CASPER,5000.0,998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2022,2569795.0
TOYOTA,PRIUS,22000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2639046.0
MAZDA,MAZDA3 FASTBACK,16000.0,1500.0,Manual Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,0,0,0,0,0,2020,2291852.0
MASERATI,LEVANTE,24000.0,3000.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2021,10467619.0
AUDI,S1 SPORTBACK,32000.0,2000.0,Manual Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,3570077.0
LAND,ROVER DISCOVERY SPORT,21000.0,1997.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,4883891.0
TOYOTA,LAND CRUISER PRADO,42000.0,2700.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2016,5598276.0
KIA,K9,28000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5304473.0
PORSCHE,PANAMERA,8000.0,4000.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,5 Doors,sedan,0,1,0,1,0,0,0,1,2021,12155848.999999987
GENESIS,G80,3000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,9003786.0
HYUNDAI,PALISADE,8000.0,2199.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,4883891.0
KIA,K9,65000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4933411.0
Abarth,595,2000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2022,4864318.0
HONDA,CIVIC,40000.0,2000.0,Manual Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,4883891.0
MERCEDES,GLA CLASS,15000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,4883891.0
BMW,7 SERIES,133000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,5639261.0
KIA,K9,64000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4758480.0
TOYOTA,AQUA,16000.0,1500.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,0,0,0,0,0,2021,2640773.0
AUDI,Q5,43000.0,1984.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5422559.0
AUDI,Q5,1000.0,1968.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,8036795.0
HONDA,FIT HYBRID HYBRID F,108000.0,1490.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,0,1,0,2019,1202221.0
BMW,X4,45000.0,1995.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,6912303.0
KIA,MOHAVE,37000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5576135.0
AUDI,A6,82000.0,1968.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5139748.0
TOYOTA,CROWN CROSSOVER,8000.0,2500.0,Automatic Transmission,Hybrid,RHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,4883891.0
HONDA,CIVIC,8000.0,2000.0,Manual Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,5576449.0
TOYOTA,PRIUS,58000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2016,2761215.0
HYUNDAI,SANTA FE,1000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,6310093.0
MAZDA,MX-30,21000.0,2000.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2021,2442444.0
TOYOTA,PRIUS,49000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2686626.0
AUDI,TT COUPE 2.0TFSI,70000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,coupe,1,1,0,1,0,0,1,1,2016,2317887.0
DAIHATSU,MOVE,149000.0,900.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,5 Doors,hatchback,1,1,0,1,1,0,1,1,2017,545522.0
BMW,X7,53000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,12155848.999999987
LAND,ROVER RANGE ROVER SPORT P575 5.0 V8 SVR AWD,17000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,0,2021,12155848.999999987
TOYOTA,COROLLA AXIO 1.5X BUSINESS PKG,92000.0,900.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,4 Doors,sedan,1,1,1,1,1,0,1,0,2015,964321.0
TOYOTA,CROWN ROYAL SALOON,149000.0,2490.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,4 Doors,sedan,1,1,1,1,1,1,1,1,2015,1444833.0
TOYOTA,RAV4,64000.0,2500.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2020,5363830.0
ALFA,ROMEO MITO,22000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2016,2245843.0
KIA,K8,28000.0,1598.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,5062019.0
HONDA,FIT HYBRID HYBRID F PKG,143000.0,1490.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,0,1,0,2017,719982.0
LEXUS,CT,36000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,0,0,0,1,1,2020,3630376.0
HONDA,FIT HYBRID HYBRID F PKG,118000.0,1490.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,0,1,0,2016,718412.0
BMW,X5,64000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,9993703.0
FERRARI,360,7000.0,4300.0,Automatic Transmission,Petrol,LHD,Other,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2019,12155848.999999987
